address,close_hour,detail_url,latitude,longitude,name,open_hour,point,postal_code,reviews,url
川崎市高津区 溝口2-6-2 Kawasaki,23:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E6%259D%25B1%25E4%25BA%25AC%25E9%25A4%2583%25E5%25AD%2590%25E8%25BB%2592-%25E6%25BA%259D%25E3%2581%25AE%25E5%258F%25A3%25E5%25BA%2597-tokyo-gyoza-ken/7_xckd4PScCFxyRAmk2etg/location-and-hours/,35.600551,139.6102104,東京餃子軒 溝の口店 Tokyo Gyoza ken,11:00,4.3,213-0001,179,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E6%9D%B1%E4%BA%AC%E9%A4%83%E5%AD%90%E8%BB%92-%E6%BA%9D%E3%81%AE%E5%8F%A3%E5%BA%97-tokyo-gyoza-ken/7_xckd4PScCFxyRAmk2etg/
神奈川県横浜市港北区日吉本町１－１－６ HIKARUビル１F,21:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2583%2595%25E3%2582%25A1%25E3%2583%25BC%25E3%2582%25B9%25E3%2583%2588%25E3%2582%25AD%25E3%2583%2583%25E3%2583%2581%25E3%2583%25B3-%25E6%2597%25A5%25E5%2590%2589%25E5%25BA%2597-first-kitchen-hiyoshi/4ZftmrSsSgSorVm9GFC0GA/location-and-hours/,35.5537686,139.64621,ファーストキッチン 日吉店 First Kitchen HIYOSHI,11:00,4.3,223-0062,318,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%95%E3%82%A1%E3%83%BC%E3%82%B9%E3%83%88%E3%82%AD%E3%83%83%E3%83%81%E3%83%B3-%E6%97%A5%E5%90%89%E5%BA%97-first-kitchen-hiyoshi/4ZftmrSsSgSorVm9GFC0GA/
神奈川県川崎市中原区新丸子町739番地 Kanagawa,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2582%25AD%25E3%2583%2583%25E3%2583%2581%25E3%2583%25B3%25E3%2582%25AA%25E3%2583%25AA%25E3%2582%25B7%25E3%2583%25B3-%25E6%2596%25B0%25E4%25B8%25B8%25E5%25AD%2590-kitchen-origin-shinmaruko/GfSr217DQfSl4Q_azGZAEg/location-and-hours/,35.5806919,139.6612956,キッチンオリジン 新丸子 Kitchen Origin Shinmaruko,10:00,4.3,211-0005,17,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AD%E3%83%83%E3%83%81%E3%83%B3%E3%82%AA%E3%83%AA%E3%82%B7%E3%83%B3-%E6%96%B0%E4%B8%B8%E5%AD%90-kitchen-origin-shinmaruko/GfSr217DQfSl4Q_azGZAEg/
神奈川県川崎市中原区新丸子東1-772 藤川ﾋﾞﾙ1F Kanagawa,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E6%2583%2585%25E7%2586%25B1%25E3%2581%25AE%25E3%2581%2599%25E3%2581%259F%25E3%2582%2581%25E3%2581%2597%25E3%2581%25A8%25E3%2582%2593%25E3%2581%25A8%25E3%2582%2593-%25E6%2596%25B0%25E4%25B8%25B8%25E5%25AD%2590-sutameshidondon-shinmaruko/T7Fa_secRD6W66-9f1BweQ/location-and-hours/,35.5803846,139.6621692,情熱のすためしどんどん 新丸子 Sutameshidondon Shinmaruko,11:00,4.4,211-0004,121,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E6%83%85%E7%86%B1%E3%81%AE%E3%81%99%E3%81%9F%E3%82%81%E3%81%97%E3%81%A8%E3%82%93%E3%81%A8%E3%82%93-%E6%96%B0%E4%B8%B8%E5%AD%90-sutameshidondon-shinmaruko/T7Fa_secRD6W66-9f1BweQ/
神奈川県川崎市中原区木月４−５−３,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2583%2592%25E3%2582%25B5%25E3%2583%258F%25E3%2583%2583%25E3%2583%2588-%25E6%259C%25A8%25E6%259C%2588-pizza-hut-kizuki/csHBBeVVT1SVxqWZ-IQXVQ/location-and-hours/,35.56002739636271,139.6543500125282,ピザハット 木月 Pizza Hut KIZUKI,11:00,4.5,,120,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%92%E3%82%B5%E3%83%8F%E3%83%83%E3%83%88-%E6%9C%A8%E6%9C%88-pizza-hut-kizuki/csHBBeVVT1SVxqWZ-IQXVQ/
日本、〒 神奈川県川崎市中原区上新城２丁目７−１９ 神奈川県,22:50,https://www.ubereats.com/ja-JP/yokohama/food-delivery/boba-tea-%25E6%25AD%25A6%25E8%2594%25B5%25E6%2596%25B0%25E5%259F%258E%25E5%25BA%2597-boba-tea-musashishinjo/djXwc14ZSy-H7VMsfEiFIg/location-and-hours/,35.58829869999999,139.630427,boba tea 武蔵新城店 boba tea Musashishinjo,10:00,4.6,211-0045,500,https://www.ubereats.com/ja-JP/yokohama/food-delivery/boba-tea-%E6%AD%A6%E8%94%B5%E6%96%B0%E5%9F%8E%E5%BA%97-boba-tea-musashishinjo/djXwc14ZSy-H7VMsfEiFIg/
神奈川県川崎市高津区下作延4-24-44,23:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2581%258B%25E3%2581%25A4%25E3%2582%2584-%25E5%25B7%259D%25E5%25B4%258E%25E6%25A2%25B6%25E3%2582%25B1%25E8%25B0%25B7%25E5%25BA%2597-katsuya-kawasaki-kajigaya/yTqAwhu5QOSn-2dpddFMzw/location-and-hours/,35.5972875,139.6035133,かつや 川崎梶ケ谷店 Katsuya KAWASAKI KAJIGAYA,10:00,4.5,213-0033,493,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%8B%E3%81%A4%E3%82%84-%E5%B7%9D%E5%B4%8E%E6%A2%B6%E3%82%B1%E8%B0%B7%E5%BA%97-katsuya-kawasaki-kajigaya/yTqAwhu5QOSn-2dpddFMzw/
川崎市高津区 溝口4-2-1 Kawasaki,21:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E4%25B8%2589%25E5%25B4%258E%25E4%25B8%25BC%25E4%25B8%25B8-%25E9%25AB%2598%25E6%25B4%25A5%25E5%25BA%2597-misaki-donmaru-takatsu-ten/uQMBI95YSteG186gcMuOMA/location-and-hours/,35.6034854,139.6171411,三崎丼丸 高津店 Misaki Donmaru Takatsu-ten,11:00,4.5,213-0001,97,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E4%B8%89%E5%B4%8E%E4%B8%BC%E4%B8%B8-%E9%AB%98%E6%B4%A5%E5%BA%97-misaki-donmaru-takatsu-ten/uQMBI95YSteG186gcMuOMA/
神奈川県川崎市中原区小杉町3-472 武蔵小杉東急スクエア1F,21:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2583%2595%25E3%2583%25AC%25E3%2583%2583%25E3%2582%25B7%25E3%2583%25A5%25E3%2583%258D%25E3%2582%25B9%25E3%2583%258F%25E3%2583%25BC%25E3%2582%25AB%25E3%2583%25BC-%25E6%25AD%25A6%25E8%2594%25B5%25E5%25B0%258F%25E6%259D%2589%25E6%259D%25B1%25E6%2580%25A5%25E3%2582%25B9%25E3%2582%25AF%25E3%2582%25A8%25E3%2582%25A2%25E5%25BA%2597-freshness-burger-musashikosugi-tokyu-square/FfjAhEj-SiuSHZM5kMa1ww/location-and-hours/,35.576125,139.659086,フレッシュネスバーガー 武蔵小杉東急スクエア店 Freshness Burger Musashikosugi Tokyu Square,10:00,4.5,211-0063,480,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%95%E3%83%AC%E3%83%83%E3%82%B7%E3%83%A5%E3%83%8D%E3%82%B9%E3%83%8F%E3%83%BC%E3%82%AB%E3%83%BC-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E6%9D%B1%E6%80%A5%E3%82%B9%E3%82%AF%E3%82%A8%E3%82%A2%E5%BA%97-freshness-burger-musashikosugi-tokyu-square/FfjAhEj-SiuSHZM5kMa1ww/
神奈川県 川崎市 中原区 田尻町58 小林ビル1階 Kanagawa,22:10,https://www.ubereats.com/ja-JP/yokohama/food-delivery/metea%25E3%2582%25BF%25E3%2583%2592%25E3%2582%25AA%25E3%2582%25AB%25E5%25B9%25B3%25E9%2596%2593%25E5%25BA%2597/brAsKjt4TXCLpXv6xizROQ/location-and-hours/,35.5600534,139.6723352,MeTeaタピオカ平間店,10:00,4.4,211-0014,377,https://www.ubereats.com/ja-JP/yokohama/food-delivery/metea%E3%82%BF%E3%83%92%E3%82%AA%E3%82%AB%E5%B9%B3%E9%96%93%E5%BA%97/brAsKjt4TXCLpXv6xizROQ/
神奈川県 川崎市 中原区 木月3丁目6-18 Kanagawa,21:30,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2582%25A2%25E3%2583%25AA%25E3%2583%2588%25E3%2583%25AB-%25E5%2585%2583%25E4%25BD%258F%25E5%2590%2589%25E5%25BA%2597-alittle-motosumiyoshi/r5Tnz0vIQmGpAH0m770Ynw/location-and-hours/,35.5654836,139.6508807,アリトル 元住吉店 A'LITTLE MOTOSUMIYOSHI,11:00,4.6,211-0025,337,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%A2%E3%83%AA%E3%83%88%E3%83%AB-%E5%85%83%E4%BD%8F%E5%90%89%E5%BA%97-alittle-motosumiyoshi/r5Tnz0vIQmGpAH0m770Ynw/
1 Chome-8-5 Mizonokuchi Takatsu-Ku フジモトビル２Ｆ Kawasaki-Shi Kanagawa-ken,22:30,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E5%25A4%25A7%25E6%2588%25B8%25E5%25B1%258B%25E3%2581%2593%25E3%2581%25AF%25E3%2582%2593%25E5%2587%25A6-%25E6%25BA%259D%25E3%2581%25AE%25E5%258F%25A3%25E5%25BA%2597-ootoya-mizonokuchi/sC54AmpyQKCsWGzvO55S1g/location-and-hours/,35.599651,139.612723,大戸屋ごはん処  溝の口店 Ootoya Mizonokuchi,11:00,4.5,213-0001,500,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E5%A4%A7%E6%88%B8%E5%B1%8B%E3%81%93%E3%81%AF%E3%82%93%E5%87%A6-%E6%BA%9D%E3%81%AE%E5%8F%A3%E5%BA%97-ootoya-mizonokuchi/sC54AmpyQKCsWGzvO55S1g/
神奈川県川崎市高津区溝口1-15-5 1FA画,21:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/tapiru-%25E6%25BA%259D%25E3%2581%25AE%25E5%258F%25A3%25E5%25BA%2597-tapiru-mizonokuchi/WUnRH2zkRt-nwxMXIB-N8Q/location-and-hours/,35.60051334992541,139.61361743956124,TAPIRU 溝の口店 TAPIRU MIZONOKUCHI,11:00,4.3,,86,https://www.ubereats.com/ja-JP/yokohama/food-delivery/tapiru-%E6%BA%9D%E3%81%AE%E5%8F%A3%E5%BA%97-tapiru-mizonokuchi/WUnRH2zkRt-nwxMXIB-N8Q/
神奈川県川崎市中原区宮内4丁目7-12 Kanagawa,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2583%2592%25E3%2583%2583%25E3%2582%25AF%25E3%2583%259B%25E3%2583%25BC%25E3%2582%25A4-%25E5%25B7%259D%25E5%25B4%258E%25E7%25AD%2589%25E3%2580%2585%25E5%258A%259B-bigboy-kawasakitodoroki/IA_Ki0-dQWe5SrytViO61A/location-and-hours/,35.5843471,139.6461931,ビッグボーイ 川崎等々力 BigBoy Kawasakitodoroki,11:00,4.5,211-0051,55,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%92%E3%83%83%E3%82%AF%E3%83%9B%E3%83%BC%E3%82%A4-%E5%B7%9D%E5%B4%8E%E7%AD%89%E3%80%85%E5%8A%9B-bigboy-kawasakitodoroki/IA_Ki0-dQWe5SrytViO61A/
神奈川県川崎市中原区井田中ノ町2-1 Yokohama,21:45,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E4%25B8%25BC%25E4%25B8%25B8-%25E5%2585%2583%25E4%25BD%258F%25E5%2590%2589-bay-donmaru-motosumiyoshi/ZddbPrHMTyu1s1keuR0Hug/location-and-hours/,35.5654536,139.6477467,丼丸 元住吉  Bay Donmaru Motosumiyoshi,11:00,4.5,211-0034,339,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E4%B8%BC%E4%B8%B8-%E5%85%83%E4%BD%8F%E5%90%89-bay-donmaru-motosumiyoshi/ZddbPrHMTyu1s1keuR0Hug/
神奈川県川崎市中原区上小田中6-17-7,21:15,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2581%25AA%25E3%2581%258B%25E5%258D%25AF-%25E6%25AD%25A6%25E8%2594%25B5%25E4%25B8%25AD%25E5%258E%259F%25E5%25BA%2597-nakau-musashi-nakahara/XE8PaiYeTK6-M-Q9Ezeugg/location-and-hours/,35.5792345,139.6447905,なか卯 武蔵中原店 Nakau Musashi-Nakahara,10:00,4.5,211-0053,330,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%AA%E3%81%8B%E5%8D%AF-%E6%AD%A6%E8%94%B5%E4%B8%AD%E5%8E%9F%E5%BA%97-nakau-musashi-nakahara/XE8PaiYeTK6-M-Q9Ezeugg/
神奈川県横浜市港北区日吉本町1-3-3 力亭ビル１階東号,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2581%258B%25E3%2582%2589%25E3%2582%2584%25E3%2581%25BE-%25E6%2597%25A5%25E5%2590%2589%25E5%25BA%2597-karayama-hiyoshi/gqJViZhPTbSuTmX1mzVN5w/location-and-hours/,35.5538367,139.6453188,からやま 日吉店 Karayama HIYOSHI,10:30,4.5,223-0052,500,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%8B%E3%82%89%E3%82%84%E3%81%BE-%E6%97%A5%E5%90%89%E5%BA%97-karayama-hiyoshi/gqJViZhPTbSuTmX1mzVN5w/
神奈川県川崎市中原区小杉町3丁目441番26,23:59,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E5%2590%2589%25E9%2587%258E%25E5%25AE%25B6-%25E6%25AD%25A6%25E8%2594%25B5%25E5%25B0%258F%25E6%259D%2589%25E5%258D%2597%25E5%258F%25A3%25E5%25BA%2597-yoshinoya-musashikosugi-minamiguchi/j4_S_Oi7QkehwrExCdepQg/location-and-hours/,35.574114806653,139.65861862475487,吉野家 武蔵小杉南口店 Yoshinoya MUSASHIKOSUGI MINAMIGUCHI,09:00,4.5,,192,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E5%90%89%E9%87%8E%E5%AE%B6-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E5%8D%97%E5%8F%A3%E5%BA%97-yoshinoya-musashikosugi-minamiguchi/j4_S_Oi7QkehwrExCdepQg/
神奈川県川崎市中原区新丸子東2-924-8 Kanagawa,23:59,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E4%25B8%25B2%25E3%2582%25AB%25E3%2583%2584%25E7%2594%25B0%25E4%25B8%25AD-%25E6%25AD%25A6%25E8%2594%25B5%25E5%25B0%258F%25E6%259D%2589-kushikatsu-tanaka-musashikosugi/2hLkihniRvmYdD3RBKLjaQ/location-and-hours/,35.5771405,139.6610285,串カツ田中 武蔵小杉 Kushikatsu Tanaka Musashikosugi,12:00,,211-0004,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E4%B8%B2%E3%82%AB%E3%83%84%E7%94%B0%E4%B8%AD-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89-kushikatsu-tanaka-musashikosugi/2hLkihniRvmYdD3RBKLjaQ/?promo=8a71acca-69ab-484a-8aca-abbcd47f4677
川崎市中原区上小田中4-2-1 Beans1F,23:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2581%2599%25E3%2581%258D%25E5%25AE%25B6-%25E6%25AD%25A6%25E8%2594%25B5%25E4%25B8%25AD%25E5%258E%259F%25E5%25BA%2597-sukiya-musashinakahara/nAfdxT6ySHWlKcGwkN0mEA/location-and-hours/,35.5813758,139.6409824,すき家 武蔵中原店 Sukiya Musashinakahara,10:00,,211-0053,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%99%E3%81%8D%E5%AE%B6-%E6%AD%A6%E8%94%B5%E4%B8%AD%E5%8E%9F%E5%BA%97-sukiya-musashinakahara/nAfdxT6ySHWlKcGwkN0mEA/
3-Chōme-22-2 Kosugimachi Nakahara-Ku,22:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2582%25AA%25E3%2582%25A6%25E3%2583%25AB%25E3%2583%2586%25E3%2582%25A3%25E3%2583%25BC-owl-tea/qbeU9y2SRQK3L3WwY6kBBw/location-and-hours/,35.573302399408284,139.65717506052536,オウルティー OWL TEA,11:00,4.6,,500,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AA%E3%82%A6%E3%83%AB%E3%83%86%E3%82%A3%E3%83%BC-owl-tea/qbeU9y2SRQK3L3WwY6kBBw/
神奈川県横浜市港北区日吉本町1-16 ﾏｲｷｬｯｽﾙ日吉1階 Kanagawa,23:00,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E3%2582%25AB%25E3%2583%25AC%25E3%2583%25BC%25E3%2583%258F%25E3%2582%25A6%25E3%2582%25B9-coco%25E5%25A3%25B1%25E7%2595%25AA%25E5%25B1%258B-%25E6%25B8%25AF%25E5%258C%2597%25E5%258C%25BA%25E6%2597%25A5%25E5%2590%2589%25E4%25B8%25AD%25E5%25A4%25AE%25E9%2580%259A%25E3%2582%258A-curry-house-coco-ichibanya-kouhokuku-hiyoshichuodori/geeOcwkIR1ihdYzmlaiiwg/location-and-hours/,35.5539249,139.6439539,カレーハウス CoCo壱番屋 港北区日吉中央通り Curry House CoCo Ichibanya Kouhokuku Hiyoshichuodori,11:00,4.9,223-0062,14,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AB%E3%83%AC%E3%83%BC%E3%83%8F%E3%82%A6%E3%82%B9-coco%E5%A3%B1%E7%95%AA%E5%B1%8B-%E6%B8%AF%E5%8C%97%E5%8C%BA%E6%97%A5%E5%90%89%E4%B8%AD%E5%A4%AE%E9%80%9A%E3%82%8A-curry-house-coco-ichibanya-kouhokuku-hiyoshichuodori/geeOcwkIR1ihdYzmlaiiwg/
神奈川県川崎市中原区新城5-1-3 フクシマビル,22:30,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%25E6%259D%25BE%25E4%25B9%2583%25E5%25AE%25B6-%25E6%25AD%25A6%25E8%2594%25B5%25E6%2596%25B0%25E5%259F%258E%25E5%25BA%2597-matsunoya-musashi-shinjo/3Wq7aVYxRCaFrOHK8wVtRg/location-and-hours/,35.586835,139.629612,松乃家 武蔵新城店 Matsunoya Musashi Shinjo,10:00,4.4,211-0044,270,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E6%9D%BE%E4%B9%83%E5%AE%B6-%E6%AD%A6%E8%94%B5%E6%96%B0%E5%9F%8E%E5%BA%97-matsunoya-musashi-shinjo/3Wq7aVYxRCaFrOHK8wVtRg/
